id,category,value,text_data
32321,B,1968,x
32322,C,1161,x
32323,A,1770,x
32324,B,1424,x
32325,A,227,x
32326,C,142,x
32327,C,78,x
32328,A,1899,x
32329,D,1102,x
32330,B,327,x
32331,A,159,x
32332,D,566,x
32333,A,483,x
32334,D,1959,x
32335,A,1302,x
32336,B,387,x
32337,A,1167,x
32338,B,1498,x
32339,B,1609,x
32340,D,1733,x
32341,D,296,x
32342,B,537,x
32343,C,658,x
32344,C,1423,x
32345,A,730,x
32346,B,1469,x
32347,C,1,x
32348,B,457,x
32349,D,1916,x
32350,D,666,x
32351,A,1487,x
32352,D,772,x
32353,B,149,x
32354,A,277,x
32355,A,744,x
32356,B,578,x
32357,B,1315,x
32358,A,1306,x
32359,C,1721,x
32360,D,455,x
32361,C,1537,x
32362,A,1478,x
32363,B,1292,x
32364,A,199,x
32365,A,1601,x
32366,B,1024,x
32367,D,1498,x
32368,C,578,x
32369,C,528,x
32370,B,1690,x
32371,A,211,x
32372,C,441,x
32373,D,146,x
32374,A,1317,x
32375,D,532,x
32376,D,457,x
32377,D,1025,x
32378,A,1066,x
32379,A,1055,x
32380,B,53,x
32381,A,1866,x
32382,D,304,x
32383,B,273,x
32384,B,1739,x
32385,B,1751,x
32386,D,917,x
32387,B,860,x
32388,B,1648,x
32389,C,571,x
32390,C,1468,x
32391,B,552,x
32392,C,125,x
32393,D,1437,x
32394,C,1098,x
32395,C,255,x
32396,D,1615,x
32397,B,1596,x
32398,D,842,x
32399,D,1666,x
32400,A,1847,x
32401,C,932,x
32402,B,285,x
32403,A,490,x
32404,C,1396,x
32405,C,1112,x
32406,D,1284,x
32407,D,1962,x
32408,B,1364,x
32409,D,398,x
32410,C,1346,x
32411,D,1281,x
32412,A,353,x
32413,D,1939,x
32414,B,1007,x
32415,B,348,x
32416,C,1568,x
32417,B,1318,x
32418,B,1911,x
32419,B,385,x
32420,A,523,x
32421,D,617,x
32422,D,1038,x
32423,B,1323,x
32424,C,1837,x
32425,A,1877,x
32426,B,1480,x
32427,A,1658,x
32428,A,1415,x
32429,B,1497,x
32430,C,170,x
32431,A,165,x
32432,A,1132,x
32433,B,898,x
32434,D,828,x
32435,C,1664,x
32436,C,173,x
32437,C,1561,x
32438,B,678,x
32439,A,667,x
32440,C,407,x
32441,A,1423,x
32442,A,1494,x
32443,D,142,x
32444,C,1574,x
32445,B,892,x
32446,A,1011,x
32447,D,1109,x
32448,B,63,x
32449,D,1858,x
32450,D,1346,x
32451,A,1069,x
32452,D,30,x
32453,A,681,x
32454,A,1305,x
32455,B,1677,x
32456,D,532,x
32457,C,43,x
32458,D,552,x
32459,D,1167,x
32460,D,1068,x
32461,B,998,x
32462,C,1760,x
32463,A,733,x
32464,C,1030,x
32465,A,1764,x
32466,A,1991,x
32467,C,1838,x
32468,C,1430,x
32469,B,689,x
32470,B,1671,x
32471,A,1999,x
32472,A,1943,x
32473,A,1930,x
32474,A,139,x
32475,A,596,x
32476,D,1029,x
32477,C,1081,x
32478,C,1782,x
32479,A,1291,x
32480,C,573,x
32481,A,1009,x
32482,B,776,x
32483,A,646,x
32484,A,1526,x
32485,D,7,x
32486,D,1824,x
32487,B,1822,x
32488,D,1329,x
32489,A,694,x
32490,D,745,x
32491,A,1140,x
32492,A,129,x
32493,C,429,x
32494,B,1680,x
32495,A,1296,x
32496,B,17,x
32497,B,837,x
32498,A,1098,x
32499,A,855,x
32500,B,1880,x
32501,D,1426,x
32502,A,814,x
32503,B,927,x
32504,B,856,x
32505,B,1464,x
32506,A,1484,x
32507,A,1042,x
32508,B,1088,x
32509,B,44,x
32510,C,1565,x
32511,D,290,x
32512,D,1633,x
32513,A,1130,x
32514,D,510,x
32515,B,840,x
32516,D,1540,x
32517,B,1689,x
32518,A,319,x
32519,D,447,x
32520,B,970,x
32521,C,1966,x
32522,D,309,x
32523,D,1838,x
32524,B,463,x
32525,C,1624,x
32526,A,1922,x
32527,B,1332,x
32528,D,758,x
32529,C,150,x
32530,C,706,x
32531,B,1116,x
32532,B,1379,x
32533,C,1524,x
32534,D,751,x
32535,D,45,x
32536,A,1059,x
32537,D,1613,x
32538,B,359,x
32539,D,1500,x
32540,C,1503,x
32541,A,1065,x
32542,A,120,x
32543,C,1487,x
32544,B,1990,x
32545,B,1796,x
32546,A,826,x
32547,B,1459,x
32548,A,1989,x
32549,B,162,x
32550,D,741,x
32551,A,337,x
32552,B,63,x
32553,D,928,x
32554,B,642,x
32555,C,298,x
32556,A,1529,x
32557,B,1534,x
32558,C,790,x
32559,D,26,x
32560,C,958,x
32561,A,366,x
32562,A,1419,x
32563,C,653,x
32564,A,1672,x
32565,D,519,x
32566,B,1588,x
32567,C,271,x
32568,D,1173,x
32569,C,931,x
32570,B,1951,x
32571,B,116,x
32572,C,1490,x
32573,A,1669,x
32574,D,1471,x
32575,B,963,x
32576,B,1281,x
32577,A,1935,x
32578,A,836,x
32579,D,1746,x
32580,A,52,x
32581,D,533,x
32582,A,1201,x
32583,A,559,x
32584,A,84,x
32585,A,218,x
32586,A,1162,x
32587,B,1148,x
32588,B,485,x
32589,C,413,x
32590,A,764,x
32591,A,338,x
32592,D,1096,x
32593,D,457,x
32594,D,13,x
32595,B,660,x
32596,B,1074,x
32597,B,677,x
32598,A,832,x
32599,C,270,x
32600,B,1459,x
32601,C,477,x
32602,C,632,x
32603,D,237,x
32604,A,213,x
32605,A,1172,x
32606,A,770,x
32607,C,1455,x
32608,D,1556,x
32609,B,717,x
32610,C,463,x
32611,A,1210,x
32612,C,1428,x
32613,A,840,x
32614,B,266,x
32615,B,809,x
32616,A,1176,x
32617,A,633,x
32618,D,712,x
32619,D,1762,x
32620,A,1654,x
32621,C,1519,x
32622,B,1375,x
32623,B,1389,x
32624,A,1263,x
32625,B,908,x
32626,C,775,x
32627,B,1209,x
32628,A,1297,x
32629,D,1953,x
32630,D,1467,x
32631,C,1726,x
32632,C,1908,x
32633,A,1850,x
32634,D,932,x
32635,C,1849,x
32636,D,399,x
32637,C,1607,x
32638,A,1395,x
32639,D,260,x
32640,B,1541,x
32641,A,858,x
32642,B,892,x
32643,A,1641,x
32644,B,564,x
32645,A,1593,x
32646,C,1861,x
32647,B,160,x
32648,B,1218,x
32649,B,1548,x
32650,D,1648,x
32651,D,258,x
32652,D,881,x
32653,A,1059,x
32654,A,1175,x
32655,D,855,x
32656,B,1068,x
32657,B,1155,x
32658,B,1746,x
32659,D,471,x
32660,D,1565,x
32661,C,128,x
32662,A,1055,x
32663,D,1756,x
32664,D,1896,x
32665,B,184,x
32666,B,238,x
32667,B,616,x
32668,A,1124,x
32669,A,245,x
32670,C,418,x
32671,B,1307,x
32672,A,1527,x
32673,A,1859,x
32674,A,1814,x
32675,B,1450,x
32676,C,1785,x
32677,B,989,x
32678,D,41,x
32679,C,170,x
32680,D,755,x
32681,C,944,x
32682,C,1450,x
32683,D,1241,x
32684,A,1610,x
32685,D,1040,x
32686,B,914,x
32687,B,41,x
32688,B,541,x
32689,C,1731,x
32690,D,1933,x
32691,B,1299,x
32692,C,1453,x
32693,C,1107,x
32694,A,199,x
32695,A,1265,x
32696,B,273,x
32697,D,767,x
32698,A,1663,x
32699,C,885,x
32700,B,760,x
32701,D,1705,x
32702,D,504,x
32703,C,1644,x
32704,D,1540,x
32705,A,55,x
32706,C,1861,x
32707,A,827,x
32708,D,147,x
32709,B,1374,x
32710,C,1261,x
32711,C,742,x
32712,A,478,x
32713,C,121,x
32714,D,729,x
32715,C,1457,x
32716,A,704,x
32717,C,1154,x
32718,B,720,x
32719,D,1916,x
32720,A,941,x
32721,A,1538,x
32722,A,1144,x
32723,B,1089,x
32724,C,1371,x
32725,B,1387,x
32726,B,1852,x
32727,A,1319,x
32728,C,258,x
32729,C,242,x
32730,A,1000,x
32731,C,418,x
32732,D,817,x
32733,C,1063,x
32734,B,945,x
32735,B,576,x
32736,C,1021,x
32737,A,950,x
32738,C,947,x
32739,B,647,x
32740,C,1844,x
32741,B,620,x
32742,C,789,x
32743,D,1064,x
32744,D,1220,x
32745,D,1923,x
32746,C,1200,x
32747,C,1337,x
32748,B,456,x
32749,A,55,x
32750,B,919,x
32751,C,292,x
32752,A,1806,x
32753,D,983,x
32754,A,786,x
32755,A,1396,x
32756,B,1793,x
32757,A,454,x
32758,B,1764,x
32759,A,489,x
32760,D,1428,x
32761,C,1527,x
32762,B,808,x
32763,C,1665,x
32764,C,1593,x
32765,C,1925,x
32766,B,1613,x
32767,C,322,x
32768,D,410,x
32769,C,152,x
32770,D,1462,x
32771,A,1331,x
32772,C,1453,x
32773,A,905,x
32774,B,738,x
32775,D,1585,x
32776,C,1288,x
32777,D,990,x
32778,D,807,x
32779,D,1584,x
32780,A,1672,x
32781,D,1013,x
32782,B,1404,x
32783,B,448,x
32784,A,66,x
32785,C,172,x
32786,B,60,x
32787,C,414,x
32788,C,232,x
32789,A,1281,x
32790,D,1811,x
32791,A,287,x
32792,C,1545,x
32793,D,1522,x
32794,C,1278,x
32795,D,151,x
32796,B,1649,x
32797,C,645,x
32798,D,95,x
32799,C,769,x
32800,D,8,x
32801,B,1070,x
32802,C,1441,x
32803,B,1597,x
32804,B,1661,x
32805,C,555,x
32806,B,1600,x
32807,B,1388,x
32808,A,1791,x
32809,B,580,x
32810,C,1291,x
32811,C,211,x
32812,C,1597,x
32813,C,607,x
32814,A,535,x
32815,B,470,x
32816,A,1939,x
32817,A,1476,x
32818,B,970,x
32819,B,1203,x
32820,D,769,x
32821,A,1588,x
32822,A,1131,x
32823,C,1302,x
32824,B,891,x
32825,D,113,x
32826,D,1347,x
32827,C,1644,x
32828,B,724,x
32829,A,1824,x
32830,D,1465,x
32831,D,443,x
32832,B,179,x
32833,C,1429,x
32834,B,563,x
32835,B,356,x
32836,A,1404,x
32837,C,1483,x
32838,C,1856,x
32839,B,1393,x
32840,A,1151,x
32841,A,219,x
32842,D,1545,x
32843,D,65,x
32844,B,1478,x
32845,D,1979,x
32846,C,1644,x
32847,A,1337,x
32848,A,1417,x
32849,C,1097,x
32850,B,426,x
32851,B,891,x
32852,A,1067,x
32853,C,1307,x
32854,D,1508,x
32855,B,739,x
32856,B,1365,x
32857,D,1620,x
32858,B,1932,x
32859,C,372,x
32860,D,1699,x
32861,B,731,x
32862,A,775,x
32863,A,1736,x
32864,D,875,x
32865,B,1000,x
32866,A,173,x
32867,C,1036,x
32868,C,615,x
32869,B,427,x
32870,D,237,x
32871,C,37,x
32872,B,1201,x
32873,A,1779,x
32874,D,823,x
32875,C,1509,x
32876,D,1877,x
32877,D,1973,x
32878,D,1925,x
32879,A,317,x
32880,D,1610,x
32881,D,1885,x
32882,B,282,x
32883,A,31,x
32884,D,389,x
32885,D,900,x
32886,A,166,x
32887,C,1655,x
32888,A,1587,x
32889,B,1401,x
32890,C,1607,x
32891,B,1783,x
32892,C,848,x
32893,B,1194,x
32894,C,1926,x
32895,C,344,x
32896,D,1167,x
32897,B,877,x
32898,D,830,x
32899,A,1632,x
32900,C,238,x
32901,D,386,x
32902,B,9,x
32903,D,77,x
32904,C,531,x
32905,C,1102,x
32906,A,961,x
32907,B,429,x
32908,B,898,x
32909,B,800,x
32910,A,1415,x
32911,A,1378,x
32912,D,935,x
32913,A,74,x
32914,D,62,x
32915,B,1485,x
32916,C,1203,x
32917,D,685,x
32918,D,205,x
32919,B,1754,x
32920,B,849,x
32921,B,1233,x
32922,A,1931,x
32923,D,958,x
32924,C,989,x
32925,B,659,x
32926,D,1827,x
32927,C,1668,x
32928,A,874,x
32929,B,1164,x
32930,B,1579,x
32931,A,596,x
32932,B,634,x
32933,B,342,x
32934,C,1393,x
32935,D,756,x
32936,A,195,x
32937,C,566,x
32938,A,1069,x
32939,D,1147,x
32940,D,930,x
32941,B,487,x
32942,D,1235,x
32943,C,1538,x
32944,C,1186,x
32945,B,1039,x
32946,C,1041,x
32947,C,424,x
32948,A,1231,x
32949,C,666,x
32950,C,1608,x
32951,B,1815,x
32952,D,934,x
32953,B,331,x
32954,C,540,x
32955,D,1644,x
32956,B,1704,x
32957,D,1599,x
32958,C,315,x
32959,B,122,x
32960,B,939,x
32961,D,495,x
32962,D,610,x
32963,A,141,x
32964,C,735,x
32965,A,1708,x
32966,B,1276,x
32967,A,493,x
32968,C,807,x
32969,A,1065,x
32970,D,1514,x
32971,D,881,x
32972,B,422,x
32973,B,936,x
32974,B,1185,x
32975,C,1747,x
32976,A,1831,x
32977,B,1864,x
32978,C,768,x
32979,A,1019,x
32980,A,1711,x
32981,D,1798,x
32982,B,1656,x
32983,A,1421,x
32984,B,1079,x
32985,B,1697,x
32986,B,671,x
32987,C,1362,x
32988,A,668,x
32989,B,1456,x
32990,C,116,x
32991,C,1447,x
32992,B,63,x
32993,D,1422,x
32994,C,486,x
32995,D,73,x
32996,D,1451,x
32997,A,1883,x
32998,A,1239,x
32999,A,98,x
33000,B,1943,x
33001,B,30,x
33002,A,1282,x
33003,D,1893,x
33004,B,1011,x
33005,C,944,x
33006,D,920,x
33007,A,1258,x
33008,B,288,x
33009,C,1915,x
33010,B,1497,x
33011,A,1303,x
33012,A,1954,x
33013,B,478,x
33014,B,354,x
33015,A,1840,x
33016,A,999,x
33017,D,1931,x
33018,D,1395,x
33019,D,1033,x
33020,A,633,x
33021,A,1476,x
33022,C,773,x
33023,A,1008,x
33024,C,93,x
33025,D,1151,x
33026,C,1490,x
33027,D,1032,x
33028,B,729,x
33029,B,394,x
33030,A,1873,x
33031,D,221,x
33032,B,946,x
33033,A,359,x
33034,D,654,x
33035,D,129,x
33036,C,155,x
33037,A,1286,x
33038,D,125,x
33039,A,1750,x
33040,B,1938,x
33041,C,181,x
33042,D,903,x
33043,C,709,x
33044,C,197,x
33045,B,1604,x
33046,B,1481,x
33047,A,834,x
33048,B,1916,x
33049,C,1297,x
33050,D,286,x
33051,D,279,x
33052,A,1339,x
33053,D,1482,x
33054,D,1547,x
33055,A,598,x
33056,C,142,x
33057,D,847,x
33058,D,470,x
33059,A,182,x
33060,A,1759,x
33061,B,1861,x
33062,C,244,x
33063,B,311,x
33064,D,738,x
33065,C,1177,x
33066,D,1233,x
33067,B,1723,x
33068,B,1707,x
33069,D,1423,x
33070,A,1699,x
33071,B,30,x
33072,B,722,x
33073,D,1166,x
33074,D,464,x
33075,B,1093,x
33076,B,1836,x
33077,B,1090,x
33078,B,928,x
33079,D,657,x
33080,A,1523,x
33081,C,400,x
33082,B,1371,x
33083,D,1119,x
33084,D,456,x
33085,D,1403,x
33086,C,608,x
33087,C,13,x
33088,D,1250,x
33089,C,1603,x
33090,B,1252,x
33091,D,1765,x
33092,B,1746,x
33093,B,399,x
33094,B,1735,x
33095,B,172,x
33096,C,1785,x
33097,A,1383,x
33098,D,702,x
33099,D,1905,x
33100,A,1009,x
33101,B,672,x
33102,A,1241,x
33103,C,1281,x
33104,A,1390,x
33105,D,1773,x
33106,A,835,x
33107,C,1703,x
33108,A,1493,x
33109,B,161,x
33110,A,1924,x
33111,D,1088,x
33112,C,468,x
33113,B,312,x
33114,D,1049,x
33115,B,200,x
33116,A,916,x
33117,D,1790,x
33118,B,537,x
33119,B,1096,x
33120,A,1124,x
33121,D,165,x
33122,D,285,x
33123,A,138,x
33124,B,831,x
33125,A,923,x
33126,C,14,x
33127,C,1300,x
33128,D,1181,x
33129,C,1149,x
33130,A,614,x
33131,D,242,x
33132,C,564,x
33133,B,1135,x
33134,A,901,x
33135,B,709,x
33136,C,395,x
33137,A,1160,x
33138,A,1583,x
33139,C,1689,x
33140,B,1175,x
33141,D,1882,x
33142,B,199,x
33143,C,805,x
33144,C,400,x
33145,C,466,x
33146,A,1159,x
33147,A,1794,x
33148,D,1143,x
33149,A,1493,x
33150,C,1432,x
33151,C,1810,x
33152,A,1549,x
33153,A,1428,x
33154,B,1347,x
33155,A,448,x
33156,B,1666,x
33157,C,366,x
33158,D,701,x
33159,B,476,x
33160,B,1515,x
33161,D,389,x
33162,C,1010,x
33163,A,798,x
33164,A,56,x
33165,C,912,x
33166,B,558,x
33167,B,421,x
33168,C,1168,x
33169,A,698,x
33170,D,1613,x
33171,A,699,x
33172,D,1929,x
33173,C,298,x
33174,A,556,x
33175,A,823,x
33176,B,356,x
33177,D,760,x
33178,C,1326,x
33179,B,1742,x
33180,D,1737,x
33181,A,374,x
33182,C,1342,x
33183,C,809,x
33184,B,1719,x
33185,A,510,x
33186,C,330,x
33187,C,32,x
33188,A,1734,x
33189,B,902,x
33190,C,600,x
33191,D,1826,x
33192,B,428,x
33193,A,1065,x
33194,B,17,x
33195,B,1802,x
33196,A,1369,x
33197,B,1158,x
33198,C,143,x
33199,B,761,x
33200,D,439,x
33201,A,1792,x
33202,B,1590,x
33203,A,1721,x
33204,A,1455,x
33205,D,257,x
33206,D,1663,x
33207,D,1246,x
33208,C,714,x
33209,A,1646,x
33210,A,875,x
33211,C,243,x
33212,B,1363,x
33213,B,1704,x
33214,C,1674,x
33215,B,1777,x
33216,B,901,x
33217,B,523,x
33218,A,852,x
33219,D,225,x
33220,D,1836,x
33221,D,1671,x
33222,D,701,x
33223,B,730,x
33224,D,3,x
33225,C,599,x
33226,C,31,x
33227,A,1238,x
33228,A,454,x
33229,A,665,x
33230,C,649,x
33231,A,574,x
33232,B,1183,x
33233,B,1807,x
33234,D,1935,x
33235,D,887,x
33236,C,1920,x
33237,D,1116,x
33238,B,186,x
33239,A,896,x
33240,D,884,x
33241,C,517,x
33242,B,330,x
33243,C,1212,x
33244,D,122,x
33245,D,531,x
33246,D,1620,x
33247,B,1116,x
33248,C,1481,x
33249,D,801,x
33250,C,1913,x
33251,B,840,x
33252,D,92,x
33253,B,341,x
33254,A,1447,x
33255,B,862,x
33256,A,1882,x
33257,A,846,x
33258,A,325,x
33259,D,715,x
33260,D,1657,x
33261,B,1748,x
33262,D,1814,x
33263,B,1977,x
33264,B,1385,x
33265,B,946,x
33266,B,834,x
33267,C,942,x
33268,D,1239,x
33269,D,358,x
33270,C,1307,x
33271,D,486,x
33272,A,1757,x
33273,B,1994,x
33274,A,641,x
33275,A,1189,x
33276,A,19,x
33277,A,1781,x
33278,B,1777,x
33279,C,562,x
33280,D,402,x
33281,C,850,x
33282,C,1034,x
33283,C,929,x
33284,A,1191,x
33285,D,1641,x
33286,D,308,x
33287,A,652,x
33288,A,224,x
33289,C,1718,x
33290,D,1451,x
33291,D,1941,x
33292,D,1216,x
33293,D,1180,x
33294,B,300,x
33295,C,1767,x
33296,C,1655,x
33297,C,1254,x
33298,D,107,x
33299,D,1597,x
33300,A,972,x
33301,C,1463,x
33302,D,1682,x
33303,B,1661,x
33304,A,1913,x
33305,A,124,x
33306,A,30,x
33307,A,1262,x
33308,B,826,x
33309,B,1574,x
33310,A,902,x
33311,C,1866,x
33312,D,987,x
33313,A,173,x
33314,A,1308,x
33315,B,999,x
33316,A,739,x
33317,B,496,x
33318,B,1450,x
33319,A,648,x
33320,D,245,x
33321,B,1032,x
33322,C,1672,x
33323,A,959,x
33324,D,1087,x
33325,B,734,x
33326,D,1966,x
33327,A,1742,x
33328,C,1659,x
33329,A,231,x
33330,B,537,x
33331,B,1947,x
33332,D,925,x
33333,C,820,x
33334,C,323,x
33335,A,564,x
33336,A,242,x
33337,A,892,x
33338,A,413,x
33339,C,788,x
33340,C,464,x
33341,B,1337,x
33342,C,572,x
33343,A,865,x
33344,A,327,x
33345,A,1180,x
33346,C,132,x
33347,C,1982,x
33348,C,1830,x
33349,B,1906,x
33350,B,1851,x
33351,D,409,x
33352,C,1513,x
33353,B,759,x
33354,D,156,x
33355,C,11,x
33356,A,291,x
33357,B,134,x
33358,B,1596,x
33359,B,355,x
33360,A,342,x
33361,D,1248,x
33362,D,13,x
33363,D,1297,x
33364,D,867,x
33365,C,497,x
33366,C,524,x
33367,A,359,x
33368,B,589,x
33369,B,1251,x
33370,C,1012,x
33371,D,1418,x
33372,C,240,x
33373,C,640,x
33374,A,978,x
33375,B,321,x
33376,A,719,x
33377,D,1944,x
33378,D,1588,x
33379,D,1209,x
33380,A,785,x
33381,A,1252,x
33382,B,344,x
33383,D,191,x
33384,A,1426,x
33385,D,1670,x
33386,D,643,x
33387,B,762,x
33388,C,1609,x
33389,D,1837,x
33390,C,1616,x
33391,A,250,x
33392,C,498,x
33393,A,312,x
33394,B,187,x
33395,B,1117,x
33396,A,1560,x
33397,A,301,x
33398,D,1812,x
33399,B,311,x
33400,A,789,x
33401,D,1766,x
33402,D,1888,x
33403,B,150,x
33404,A,1811,x
33405,B,1784,x
33406,A,410,x
33407,A,868,x
33408,C,1175,x
33409,C,1405,x
33410,A,62,x
33411,D,1756,x
33412,A,656,x
33413,D,1600,x
33414,C,704,x
33415,C,1546,x
33416,B,863,x
33417,C,29,x
33418,B,1135,x
33419,A,552,x
33420,D,1781,x
33421,A,1943,x
33422,B,289,x
33423,C,1336,x
33424,B,1040,x
33425,C,1049,x
33426,C,1317,x
33427,C,1989,x
33428,C,339,x
33429,C,489,x
33430,D,533,x
33431,B,916,x
33432,A,136,x
33433,C,1929,x
33434,B,876,x
33435,B,1381,x
33436,D,1628,x
33437,D,1815,x
33438,C,371,x
33439,D,1726,x
33440,D,702,x
33441,D,294,x
33442,C,1469,x
33443,B,508,x
33444,D,1429,x
33445,D,1052,x
33446,B,1250,x
33447,A,628,x
33448,C,100,x
33449,B,1146,x
33450,A,472,x
33451,D,1962,x
33452,B,897,x
33453,C,577,x
33454,D,102,x
33455,B,904,x
33456,B,49,x
33457,B,659,x
33458,C,615,x
33459,B,1377,x
33460,A,455,x
33461,D,1947,x
33462,D,871,x
33463,C,981,x
33464,A,590,x
33465,D,108,x
33466,D,1189,x
33467,C,1553,x
33468,B,1150,x
33469,C,570,x
33470,A,708,x
33471,D,961,x
33472,D,174,x
33473,B,1682,x
33474,A,1185,x
33475,A,138,x
33476,A,709,x
33477,D,1606,x
33478,B,679,x
33479,B,1880,x
33480,D,1965,x
33481,C,699,x
33482,D,612,x
33483,D,241,x
33484,D,850,x
33485,C,9,x
33486,B,321,x
33487,B,997,x
33488,A,709,x
33489,B,1469,x
33490,D,602,x
33491,B,1967,x
33492,A,1463,x
33493,D,1969,x
33494,D,638,x
33495,C,552,x
33496,D,1958,x
33497,D,1457,x
33498,D,1252,x
33499,D,1762,x
33500,C,1760,x
33501,B,1591,x
33502,B,1442,x
33503,B,1472,x
33504,D,1778,x
33505,A,275,x
33506,A,859,x
33507,D,265,x
33508,D,4,x
33509,B,179,x
33510,B,1593,x
33511,D,446,x
33512,D,1230,x
33513,B,625,x
33514,D,1657,x
33515,D,1633,x
33516,C,1944,x
33517,D,1637,x
33518,D,1708,x
33519,D,607,x
33520,D,435,x
33521,B,696,x
33522,A,884,x
33523,B,1280,x
33524,C,1359,x
33525,D,672,x
33526,B,810,x
33527,B,1099,x
33528,C,913,x
33529,B,57,x
33530,A,1999,x
33531,A,113,x
33532,A,1071,x
33533,D,174,x
33534,B,1638,x
33535,A,807,x
33536,C,215,x
33537,A,16,x
33538,B,947,x
33539,A,1035,x
33540,B,238,x
33541,C,1946,x
33542,A,1667,x
33543,D,508,x
33544,A,1291,x
33545,A,1182,x
33546,A,1542,x
33547,C,1554,x
33548,A,782,x
33549,D,548,x
33550,A,1984,x
33551,C,334,x
33552,B,1585,x
33553,C,1002,x
33554,D,1424,x
33555,C,231,x
33556,B,721,x
33557,B,854,x
33558,C,546,x
33559,A,589,x
33560,C,661,x
33561,A,1032,x
33562,B,1990,x
33563,D,949,x
33564,D,1441,x
33565,D,1893,x
33566,C,161,x
33567,B,1224,x
33568,D,1016,x
33569,D,1436,x
33570,D,1319,x
33571,D,79,x
33572,D,395,x
33573,D,342,x
33574,C,520,x
33575,C,1270,x
33576,C,216,x
33577,D,21,x
33578,D,332,x
33579,D,162,x
33580,A,1863,x
33581,B,112,x
33582,A,1304,x
33583,D,1339,x
33584,B,1206,x
33585,A,203,x
33586,D,671,x
33587,D,1213,x
33588,C,366,x
33589,A,687,x
33590,A,1426,x
33591,B,438,x
33592,A,1975,x
33593,A,1809,x
33594,A,633,x
33595,A,1261,x
33596,B,1516,x
33597,D,0,x
33598,B,939,x
33599,D,910,x
33600,C,1221,x
33601,B,797,x
33602,C,115,x
33603,C,1322,x
33604,C,1436,x
33605,C,5,x
33606,B,628,x
33607,D,923,x
33608,D,556,x
33609,A,995,x
33610,A,261,x
33611,B,1887,x
33612,B,963,x
33613,A,595,x
33614,D,656,x
33615,C,320,x
33616,A,1763,x
33617,C,1863,x
33618,D,1402,x
33619,A,981,x
33620,C,309,x
33621,B,1146,x
33622,D,503,x
33623,A,1684,x
33624,B,178,x
33625,C,333,x
33626,D,393,x
33627,D,16,x
33628,C,1149,x
33629,A,764,x
33630,C,1447,x
33631,B,860,x
33632,D,886,x
33633,A,228,x
33634,A,961,x
33635,C,1170,x
33636,B,701,x
33637,D,1489,x
33638,C,1699,x
33639,B,366,x
33640,A,1476,x
33641,C,677,x
33642,A,1705,x
33643,A,280,x
33644,B,1798,x
33645,C,755,x
33646,B,1169,x
33647,D,1017,x
33648,A,960,x
33649,D,1665,x
33650,B,1094,x
33651,A,550,x
33652,A,1502,x
33653,A,1177,x
33654,D,416,x
33655,B,80,x
33656,A,243,x
33657,B,1848,x
33658,B,165,x
33659,B,894,x
33660,D,282,x
33661,B,1676,x
33662,A,499,x
33663,A,1945,x
33664,B,849,x
33665,A,335,x
33666,B,835,x
33667,C,1225,x
33668,D,1780,x
33669,B,307,x
33670,A,789,x
33671,C,1619,x
33672,D,1631,x
33673,A,1070,x
33674,A,977,x
33675,D,588,x
33676,A,1616,x
33677,A,994,x
33678,D,1757,x
33679,D,117,x
33680,D,141,x
33681,B,1594,x
33682,D,896,x
33683,B,77,x
33684,B,942,x
33685,B,1516,x
33686,D,1236,x
33687,C,1909,x
33688,C,203,x
33689,D,1340,x
33690,D,431,x
33691,A,1754,x
33692,A,96,x
33693,B,652,x
33694,D,1816,x
33695,A,751,x
33696,B,17,x
33697,C,970,x
33698,D,1991,x
33699,B,1039,x
33700,D,858,x
33701,B,1446,x
33702,C,1750,x
33703,B,558,x
33704,A,427,x
33705,D,956,x
33706,D,382,x
33707,D,582,x
33708,A,56,x
33709,B,188,x
33710,B,540,x
33711,D,1799,x
33712,C,1157,x
33713,C,1837,x
33714,A,31,x
33715,D,852,x
33716,C,587,x
33717,A,1400,x
33718,B,503,x
33719,B,809,x
33720,B,1116,x
33721,B,1198,x
33722,C,1531,x
33723,B,1271,x
33724,B,757,x
33725,C,586,x
33726,D,433,x
33727,A,113,x
33728,C,622,x
33729,D,1898,x
33730,C,1101,x
33731,C,1204,x
33732,D,1535,x
33733,B,1233,x
33734,B,1226,x
33735,B,1838,x
33736,D,1456,x
33737,B,1932,x
33738,C,1144,x
33739,C,1000,x
33740,C,1749,x
33741,C,329,x
33742,D,1946,x
33743,C,887,x
33744,D,933,x
33745,C,1850,x
33746,B,1588,x
33747,C,1552,x
33748,C,794,x
33749,B,1412,x
33750,C,537,x
33751,A,1899,x
33752,A,138,x
33753,C,318,x
33754,D,788,x
33755,A,658,x
33756,D,1923,x
33757,C,644,x
33758,D,964,x
33759,A,1292,x
33760,A,1429,x
33761,D,1831,x
33762,C,882,x
33763,B,1676,x
33764,A,1012,x
33765,D,1236,x
33766,B,1354,x
33767,D,1672,x
33768,B,977,x
33769,D,697,x
33770,C,763,x
33771,A,1851,x
33772,C,1244,x
33773,A,1053,x
33774,C,180,x
33775,C,1627,x
33776,C,1067,x
33777,D,208,x
33778,C,265,x
33779,A,635,x
33780,D,540,x
33781,C,335,x
33782,B,1592,x
33783,A,207,x
33784,A,1123,x
33785,A,540,x
33786,A,1561,x
33787,D,1148,x
33788,B,1486,x
33789,B,1863,x
33790,C,1103,x
33791,B,22,x
33792,A,1593,x
